68574;Swiping Right;36
6522;Swiping Down;37
118250;Swiping Down;34
62818;Swiping Left;37
1338;Swiping Right;37
10179;Swiping Left;37
53863;Swiping Down;37
117892;Swiping Down;37
40836;Swiping Down;37
104639;Swiping Left;36
85923;Swiping Up;36
79314;Swiping Down;33
111296;Swiping Up;37
18056;Swiping Up;38
46260;Swiping Up;36
87642;Swiping Up;37
74438;Swiping Up;33
105791;Swiping Left;35
38482;Swiping Left;36
78394;Swiping Right;37
111880;Swiping Left;37
147456;Swiping Left;37
122765;Swiping Up;37
75238;Swiping Left;36
39319;Swiping Left;33
136822;Swiping Down;37
52906;Swiping Right;37
12696;Swiping Down;28
113147;Swiping Left;34
54856;Swiping Up;35
110800;Swiping Down;33
111679;Swiping Right;36
135294;Swiping Right;34
16198;Swiping Right;34
103305;Swiping Right;33
145771;Swiping Right;37
57662;Swiping Up;36
3578;Swiping Up;37
15429;Swiping Left;37
42054;Swiping Down;36
32754;Swiping Down;35
12877;Swiping Up;37
41841;Swiping Down;37
97683;Swiping Up;36
3452;Swiping Left;33
127843;Swiping Down;32
49469;Swiping Up;37
21598;Swiping Up;32
121154;Swiping Down;37
73495;Swiping Left;34
25505;Swiping Up;37
8671;Swiping Up;37
91312;Swiping Down;34
65499;Swiping Left;32
131313;Swiping Right;37
114470;Swiping Down;32
80148;Swiping Right;38
146793;Swiping Left;37
64275;Swiping Up;33
51882;Swiping Left;37
84426;Swiping Down;37
84764;Swiping Right;22
40388;Swiping Left;37
31738;Swiping Right;37
27945;Swiping Right;36
105716;Swiping Down;37
91465;Swiping Right;37
116498;Swiping Left;37
39817;Swiping Up;37
136169;Swiping Down;36
20597;Swiping Right;36
50265;Swiping Right;36
12937;Swiping Up;38
81651;Swiping Left;33
5684;Swiping Down;37
143729;Swiping Left;37
57259;Swiping Up;37
119948;Swiping Left;37
69894;Swiping Right;37
10082;Swiping Up;38
93303;Swiping Left;36
72465;Swiping Right;37
128609;Swiping Up;33
122157;Swiping Down;36
58382;Swiping Right;37
2161;Swiping Up;36
38811;Swiping Down;37
39229;Swiping Down;37
132368;Swiping Up;30
84618;Swiping Up;34
110469;Swiping Left;37
138437;Swiping Down;37
144583;Swiping Left;33
38949;Swiping Right;33
63036;Swiping Left;36
70722;Swiping Down;37
76795;Swiping Down;37
143158;Swiping Left;37
137582;Swiping Right;34
53108;Swiping Left;35
27593;Swiping Right;38
4093;Swiping Up;37
146317;Swiping Right;32
14674;Swiping Right;37
71146;Swiping Up;37
91086;Swiping Left;34
136046;Swiping Up;33
42484;Swiping Down;37
119370;Swiping Right;36
61814;Swiping Right;37
21160;Swiping Down;30
120138;Swiping Right;36
46463;Swiping Up;37
90562;Swiping Left;37
25272;Swiping Up;34
27115;Swiping Right;39
39584;Swiping Down;36
134464;Swiping Right;36
31427;Swiping Left;35
47375;Swiping Left;37
132131;Swiping Right;36
121003;Swiping Down;37
17879;Swiping Right;32
141120;Swiping Right;35
85437;Swiping Down;37
126750;Swiping Down;36
74581;Swiping Left;35
25695;Swiping Left;37
113120;Swiping Up;38
18793;Swiping Left;38
81785;Swiping Up;35
39776;Swiping Right;33
23099;Swiping Down;37
17726;Swiping Down;36
2466;Swiping Up;35
127323;Swiping Right;35
124939;Swiping Up;36
73339;Swiping Left;37
74727;Swiping Up;37
40860;Swiping Up;38
81247;Swiping Left;38
103552;Swiping Right;35
47095;Swiping Down;36
11119;Swiping Up;34
17177;Swiping Up;35
115513;Swiping Up;36
128814;Swiping Left;44
59627;Swiping Down;35
53955;Swiping Down;37
143634;Swiping Right;37
111528;Swiping Down;37
35328;Swiping Left;31
77535;Swiping Up;37
124730;Swiping Right;37
15885;Swiping Right;35
26965;Swiping Left;33
64309;Swiping Right;37
79422;Swiping Up;37
99523;Swiping Right;38
98681;Swiping Up;37
83011;Swiping Left;37
110991;Swiping Left;23
31678;Swiping Left;36
125128;Swiping Left;37
107174;Swiping Left;36
41962;Swiping Up;37
115317;Swiping Up;31
89599;Swiping Left;37
84909;Swiping Right;38
28689;Swiping Right;37
49856;Swiping Down;36
29411;Swiping Down;36
39123;Swiping Up;37
85053;Swiping Down;37
26742;Swiping Down;32
137822;Swiping Down;37
134283;Swiping Left;36
39779;Swiping Right;37
9028;Swiping Right;35
130015;Swiping Right;33
45817;Swiping Up;37
21589;Swiping Up;38
121502;Swiping Left;36
124076;Swiping Up;36
63725;Swiping Left;33
94110;Swiping Left;36
6939;Swiping Left;37
99853;Swiping Right;33
51241;Swiping Right;34
3415;Swiping Left;37
131724;Swiping Right;36
94156;Swiping Left;37
115430;Swiping Left;36
33431;Swiping Down;37
116529;Swiping Down;38
136150;Swiping Down;37
79403;Swiping Down;34
34741;Swiping Right;34
75934;Swiping Down;34
91304;Swiping Up;37
1050;Swiping Right;37
127114;Swiping Left;37
80584;Swiping Left;37
75958;Swiping Left;37
147445;Swiping Right;36
54923;Swiping Right;37
61391;Swiping Left;37
50445;Swiping Up;33
123001;Swiping Up;33
79266;Swiping Left;37
122776;Swiping Right;37
92478;Swiping Right;37
72849;Swiping Left;36
56763;Swiping Left;36
75220;Swiping Down;37
67057;Swiping Left;36
117989;Swiping Down;37
33161;Swiping Up;36
19818;Swiping Right;36
40961;Swiping Up;33
87984;Swiping Right;37
110079;Swiping Down;37
122283;Swiping Left;36
86501;Swiping Up;32
36073;Swiping Right;37
15660;Swiping Right;32
66884;Swiping Up;37
118371;Swiping Up;19
97694;Swiping Right;32
131478;Swiping Down;33
106921;Swiping Up;33
29690;Swiping Left;36
80398;Swiping Down;36
56737;Swiping Right;36
76482;Swiping Right;37
50747;Swiping Left;33
96907;Swiping Up;37
29205;Swiping Left;36
51752;Swiping Right;37
144236;Swiping Left;34
18703;Swiping Up;26
52127;Swiping Up;37
89507;Swiping Left;37
98007;Swiping Up;37
73173;Swiping Left;34
23668;Swiping Down;36
141398;Swiping Left;33
16410;Swiping Left;35
51064;Swiping Left;37
46072;Swiping Down;37
11830;Swiping Down;35
77583;Swiping Right;38
127255;Swiping Left;37
138814;Swiping Right;37
128219;Swiping Left;36
129358;Swiping Right;37
70990;Swiping Up;39
109433;Swiping Up;35
139403;Swiping Right;37
47931;Swiping Up;38
136826;Swiping Up;37
123193;Swiping Down;37
109921;Swiping Right;34
143101;Swiping Right;38
51521;Swiping Left;37
127754;Swiping Right;34
62489;Swiping Left;37
139604;Swiping Up;35
110045;Swiping Up;36
110154;Swiping Left;37
19859;Swiping Up;37
129810;Swiping Down;34
87926;Swiping Right;36
66869;Swiping Down;33
85982;Swiping Up;37
73065;Swiping Up;37
124131;Swiping Down;37
38377;Swiping Left;31
144532;Swiping Down;37
138779;Swiping Right;37
27434;Swiping Right;36
123627;Swiping Up;37
83395;Swiping Right;37
147220;Swiping Up;32
144729;Swiping Up;36
38312;Swiping Left;34
106307;Swiping Down;33
145868;Swiping Left;32
91752;Swiping Up;38
60223;Swiping Up;38
144956;Swiping Right;37
64112;Swiping Right;34
78368;Swiping Up;35
28691;Swiping Left;36
44435;Swiping Down;36
42602;Swiping Down;37
60234;Swiping Up;34
37611;Swiping Up;32
104863;Swiping Down;37
122444;Swiping Down;37
103005;Swiping Up;31
128979;Swiping Up;35
106371;Swiping Down;36
85566;Swiping Up;37
1292;Swiping Down;37
4201;Swiping Right;32
62058;Swiping Down;37
138823;Swiping Up;36
26363;Swiping Up;36
105686;Swiping Down;37
11487;Swiping Down;35
25583;Swiping Left;32
58397;Swiping Down;33
67654;Swiping Left;36
125829;Swiping Left;33
123666;Swiping Right;37
107162;Swiping Left;36
81646;Swiping Left;34
128199;Swiping Up;33
89362;Swiping Left;37
147034;Swiping Up;37
9566;Swiping Left;32
111192;Swiping Right;36
3121;Swiping Left;37
134971;Swiping Left;39
33867;Swiping Up;36
91895;Swiping Up;35
36152;Swiping Up;33
49336;Swiping Up;33
60783;Swiping Right;36
58981;Swiping Left;33
101040;Swiping Left;32
69062;Swiping Right;37
138816;Swiping Left;37
60169;Swiping Right;37
19618;Swiping Down;32
131068;Swiping Up;33
53169;Swiping Up;33
16696;Swiping Right;35
102101;Swiping Down;33
102184;Swiping Left;37
85806;Swiping Up;37
70368;Swiping Left;37
57937;Swiping Up;37
96912;Swiping Right;37
90244;Swiping Up;37
138640;Swiping Up;36
108463;Swiping Left;36
147548;Swiping Down;37
100883;Swiping Right;37
139039;Swiping Down;36
57531;Swiping Down;35
59042;Swiping Up;35
144263;Swiping Left;37
40513;Swiping Up;36
4003;Swiping Up;37
113801;Swiping Up;33
145602;Swiping Down;37
121273;Swiping Up;32
17173;Swiping Down;37
45615;Swiping Left;38
102814;Swiping Down;35
132798;Swiping Left;36
123237;Swiping Down;37
71523;Swiping Down;37
131040;Swiping Down;38
68042;Swiping Up;37
101355;Swiping Down;37
63316;Swiping Up;37
49657;Swiping Up;34
130985;Swiping Down;37
20067;Swiping Left;36
5745;Swiping Up;37
76791;Swiping Right;37
123271;Swiping Down;37
23675;Swiping Right;39
31014;Swiping Left;32
120622;Swiping Right;37
81124;Swiping Left;36
113485;Swiping Right;34
44726;Swiping Left;34
85206;Swiping Right;37
8629;Swiping Down;33
96111;Swiping Down;37
30447;Swiping Up;37
118162;Swiping Right;32
70393;Swiping Left;36
145672;Swiping Left;35
63465;Swiping Up;36
68824;Swiping Left;37
128461;Swiping Right;37
75278;Swiping Down;38
100822;Swiping Down;32
8036;Swiping Left;37
80688;Swiping Right;36
145191;Swiping Left;37
127341;Swiping Right;36
48581;Swiping Right;33
141849;Swiping Up;34
141669;Swiping Right;37
53489;Swiping Up;38
67948;Swiping Up;37
115223;Swiping Right;34
141069;Swiping Right;37
93734;Swiping Left;37
76971;Swiping Up;34
125292;Swiping Up;36
23462;Swiping Up;38
109560;Swiping Up;36
81902;Swiping Up;36
36317;Swiping Right;35
40072;Swiping Right;37
133234;Swiping Left;37
101828;Swiping Up;37
112044;Swiping Right;35
38338;Swiping Down;37
44081;Swiping Up;37
47610;Swiping Up;37
