136859;Thumb Up;36
68574;Swiping Right;36
6522;Swiping Down;37
100344;Shaking Hand;33
118250;Swiping Down;34
62818;Swiping Left;37
1338;Swiping Right;37
10179;Swiping Left;37
53863;Swiping Down;37
107175;Shaking Hand;36
117892;Swiping Down;37
2720;Thumb Up;36
40836;Swiping Down;37
64120;Shaking Hand;33
104639;Swiping Left;36
85923;Swiping Up;36
127712;Thumb Up;33
79314;Swiping Down;33
22613;Thumb Up;32
59386;Shaking Hand;37
111296;Swiping Up;37
18056;Swiping Up;38
46260;Swiping Up;36
87642;Swiping Up;37
133108;Shaking Hand;34
74438;Swiping Up;33
108964;Thumb Up;37
105791;Swiping Left;35
38482;Swiping Left;36
78394;Swiping Right;37
111880;Swiping Left;37
16841;Shaking Hand;33
105163;Shaking Hand;37
147456;Swiping Left;37
93110;Thumb Up;37
14161;Shaking Hand;33
122765;Swiping Up;37
136771;Thumb Up;37
75238;Swiping Left;36
39319;Swiping Left;33
136822;Swiping Down;37
52906;Swiping Right;37
12696;Swiping Down;28
64810;Shaking Hand;37
113147;Swiping Left;34
26719;Shaking Hand;37
52825;Thumb Up;25
54856;Swiping Up;35
67863;Thumb Up;37
110800;Swiping Down;33
53151;Thumb Up;36
63596;Shaking Hand;35
111679;Swiping Right;36
66147;Thumb Up;35
135294;Swiping Right;34
16198;Swiping Right;34
103305;Swiping Right;33
145771;Swiping Right;37
22459;Thumb Up;33
57662;Swiping Up;36
3578;Swiping Up;37
57801;Shaking Hand;35
48306;Thumb Up;36
102451;Thumb Up;36
36169;Thumb Up;36
15429;Swiping Left;37
18931;Thumb Up;37
42054;Swiping Down;36
32754;Swiping Down;35
12877;Swiping Up;37
47086;Thumb Up;33
132650;Thumb Up;34
44711;Shaking Hand;23
41841;Swiping Down;37
134856;Shaking Hand;33
97683;Swiping Up;36
25100;Thumb Up;33
3452;Swiping Left;33
20894;Shaking Hand;37
127843;Swiping Down;32
49469;Swiping Up;37
21598;Swiping Up;32
125940;Thumb Up;37
95740;Shaking Hand;36
121154;Swiping Down;37
7785;Shaking Hand;36
96410;Shaking Hand;38
10185;Thumb Up;37
73495;Swiping Left;34
25505;Swiping Up;37
8671;Swiping Up;37
91312;Swiping Down;34
65499;Swiping Left;32
131313;Swiping Right;37
114470;Swiping Down;32
80148;Swiping Right;38
37053;Shaking Hand;32
47344;Thumb Up;36
146793;Swiping Left;37
64275;Swiping Up;33
51882;Swiping Left;37
84426;Swiping Down;37
131026;Shaking Hand;35
112475;Thumb Up;36
84764;Swiping Right;22
40388;Swiping Left;37
31738;Swiping Right;37
81599;Shaking Hand;37
128353;Thumb Up;37
27945;Swiping Right;36
19105;Thumb Up;37
105716;Swiping Down;37
91465;Swiping Right;37
116498;Swiping Left;37
82435;Thumb Up;33
39817;Swiping Up;37
60055;Shaking Hand;37
136169;Swiping Down;36
20597;Swiping Right;36
112499;Thumb Up;37
143053;Thumb Up;35
50265;Swiping Right;36
27049;Shaking Hand;37
95462;Thumb Up;37
12937;Swiping Up;38
2149;Shaking Hand;37
81651;Swiping Left;33
5684;Swiping Down;37
143729;Swiping Left;37
57259;Swiping Up;37
98114;Shaking Hand;34
10773;Shaking Hand;37
119948;Swiping Left;37
69894;Swiping Right;37
10082;Swiping Up;38
108595;Thumb Up;33
93303;Swiping Left;36
106490;Thumb Up;33
2413;Shaking Hand;37
92666;Shaking Hand;37
72465;Swiping Right;37
128609;Swiping Up;33
122157;Swiping Down;36
58382;Swiping Right;37
61068;Thumb Up;36
141002;Thumb Up;36
2161;Swiping Up;36
38811;Swiping Down;37
39229;Swiping Down;37
18901;Shaking Hand;36
132368;Swiping Up;30
84618;Swiping Up;34
110469;Swiping Left;37
138437;Swiping Down;37
144583;Swiping Left;33
13359;Thumb Up;38
56602;Shaking Hand;36
38949;Swiping Right;33
63036;Swiping Left;36
70722;Swiping Down;37
76795;Swiping Down;37
142561;Thumb Up;38
143158;Swiping Left;37
80103;Thumb Up;32
90624;Shaking Hand;32
137582;Swiping Right;34
53108;Swiping Left;35
27593;Swiping Right;38
4093;Swiping Up;37
146317;Swiping Right;32
14674;Swiping Right;37
71146;Swiping Up;37
91086;Swiping Left;34
101522;Shaking Hand;37
136046;Swiping Up;33
72030;Shaking Hand;34
33635;Shaking Hand;37
145195;Thumb Up;36
123336;Shaking Hand;37
80145;Thumb Up;31
49661;Shaking Hand;38
42484;Swiping Down;37
119370;Swiping Right;36
61814;Swiping Right;37
21160;Swiping Down;30
120138;Swiping Right;36
46463;Swiping Up;37
90562;Swiping Left;37
144527;Shaking Hand;34
25272;Swiping Up;34
27115;Swiping Right;39
39584;Swiping Down;36
134464;Swiping Right;36
31427;Swiping Left;35
47375;Swiping Left;37
132131;Swiping Right;36
121003;Swiping Down;37
17879;Swiping Right;32
141120;Swiping Right;35
60676;Shaking Hand;36
85437;Swiping Down;37
64355;Thumb Up;33
126750;Swiping Down;36
74581;Swiping Left;35
31044;Thumb Up;38
25695;Swiping Left;37
113120;Swiping Up;38
127217;Shaking Hand;33
85551;Thumb Up;37
18793;Swiping Left;38
85535;Shaking Hand;36
81785;Swiping Up;35
39776;Swiping Right;33
23099;Swiping Down;37
17726;Swiping Down;36
2466;Swiping Up;35
127323;Swiping Right;35
124939;Swiping Up;36
73339;Swiping Left;37
74727;Swiping Up;37
40860;Swiping Up;38
81247;Swiping Left;38
76936;Shaking Hand;36
103552;Swiping Right;35
47095;Swiping Down;36
11119;Swiping Up;34
17177;Swiping Up;35
66117;Shaking Hand;37
129551;Thumb Up;35
101693;Shaking Hand;35
115513;Swiping Up;36
128814;Swiping Left;44
76313;Shaking Hand;37
59627;Swiping Down;35
120598;Shaking Hand;32
53955;Swiping Down;37
143634;Swiping Right;37
80704;Thumb Up;34
146147;Thumb Up;34
111528;Swiping Down;37
35328;Swiping Left;31
3893;Thumb Up;36
77535;Swiping Up;37
143403;Shaking Hand;37
124730;Swiping Right;37
15885;Swiping Right;35
26965;Swiping Left;33
137079;Thumb Up;36
46016;Shaking Hand;37
64309;Swiping Right;37
79422;Swiping Up;37
99523;Swiping Right;38
44725;Thumb Up;37
98681;Swiping Up;37
83011;Swiping Left;37
63375;Shaking Hand;36
110991;Swiping Left;23
31678;Swiping Left;36
125128;Swiping Left;37
107174;Swiping Left;36
113440;Shaking Hand;36
41962;Swiping Up;37
115317;Swiping Up;31
114862;Shaking Hand;38
89599;Swiping Left;37
34432;Shaking Hand;37
84909;Swiping Right;38
28689;Swiping Right;37
49856;Swiping Down;36
29411;Swiping Down;36
39123;Swiping Up;37
35175;Shaking Hand;37
85053;Swiping Down;37
41111;Thumb Up;34
26742;Swiping Down;32
20999;Shaking Hand;37
67616;Shaking Hand;37
137822;Swiping Down;37
134283;Swiping Left;36
39779;Swiping Right;37
9028;Swiping Right;35
130015;Swiping Right;33
89023;Thumb Up;32
45817;Swiping Up;37
21589;Swiping Up;38
46959;Thumb Up;34
121502;Swiping Left;36
124076;Swiping Up;36
63725;Swiping Left;33
12100;Thumb Up;37
26820;Shaking Hand;37
94110;Swiping Left;36
6939;Swiping Left;37
99853;Swiping Right;33
51241;Swiping Right;34
3415;Swiping Left;37
131724;Swiping Right;36
94156;Swiping Left;37
4158;Thumb Up;37
126394;Thumb Up;37
115430;Swiping Left;36
106555;Shaking Hand;36
33431;Swiping Down;37
145387;Shaking Hand;37
116529;Swiping Down;38
56854;Thumb Up;36
66907;Shaking Hand;38
104060;Shaking Hand;37
136150;Swiping Down;37
4977;Shaking Hand;36
79403;Swiping Down;34
118754;Shaking Hand;34
34741;Swiping Right;34
75934;Swiping Down;34
82106;Thumb Up;37
65621;Shaking Hand;37
91304;Swiping Up;37
1050;Swiping Right;37
127114;Swiping Left;37
67258;Thumb Up;37
80584;Swiping Left;37
133606;Thumb Up;36
76338;Shaking Hand;34
58969;Thumb Up;33
3653;Thumb Up;37
